Phi,Psi,Iter
-64.285416,2.6360168,2
19.568527,14.702759,2
-30.341934,0.85383606,2
153.88824,-33.075775,2
-144.6565,98.367004,2
114.81543,176.07288,2
-129.30357,13.649902,2
-125.61756,-20.141327,2
8.10968,-83.55706,2
124.02286,-69.18764,2
-104.6192,129.54797,2
-33.34581,121.08966,2
9.550079,-119.896515,2
144.11975,54.413986,2
92.07544,-4.01593,2
-149.00427,28.125626,2
71.4686,-54.754784,2
48.59874,45.32222,2
82.71518,104.44034,2
-141.15225,-5.6977844,2
97.47995,-105.62009,2
12.760284,-90.356895,2
-48.443115,11.675125,2
-71.807556,119.8013,2
-72.185875,87.70291,2
-161.4801,89.97403,2
68.578186,-6.9438324,2
0.10522461,-89.74251,2
176.76288,49.161438,2
72.821655,-140.31134,2
-3.1275635,146.12549,2
-46.783066,134.97064,2
-4.2221375,71.09131,2
43.179626,-22.846634,2
-92.24699,-83.57546,2
-43.045563,87.337036,2
-101.25757,128.20682,2
-61.354538,33.665497,2
-3.6384125,67.79828,2
51.436615,126.941895,2
-16.942612,-86.932816,2
12.846344,78.35651,2
125.190094,-8.300629,2
-14.597809,46.95395,2
-108.8823,77.05133,2
71.07945,17.343475,2
-173.57466,65.3125,2
-99.24182,115.83853,2
35.22351,-116.93876,2
37.90056,144.37396,2
-8.287704,-48.73456,2
7.647629,-50.27002,2
-17.63034,-65.538864,2
-117.27954,-73.14772,2
9.518265,-89.2228,2
53.36873,-4.7180176,2
81.8013,-19.411621,2
46.858917,-2.5495453,2
33.818634,-1.0050964,2
96.42508,-23.19748,2
27.344757,-134.03676,2
55.581787,6.9016876,2
-65.98248,70.12135,2
175.61365,2.5722046,2
18.310211,-0.4906006,2
24.910278,-67.41259,2
118.078186,-39.47516,2
-178.07317,86.68939,2
-57.095764,-12.67952,2
-2.7286377,155.49664,2
43.16803,-26.537994,2
-138.61847,32.93866,2
-76.49828,27.052338,2
-10.106445,-50.871582,2
35.653687,-9.156799,2
136.34006,-67.70437,2
5.6549377,76.879974,2
59.663757,-154.55464,2
-79.42094,-175.62029,2
-41.334824,167.74017,2
-120.65487,20.097427,2
110.40912,-60.50876,2
-160.91774,103.65466,2
152.0788,32.44113,2
165.32404,-61.73243,2
-62.761536,151.879,2
47.935272,-17.019012,2
69.27524,-3.2766724,2
124.38385,30.86531,2
-65.60193,-7.885483,2
-140.43892,65.191956,2
-46.946365,-153.16634,2
64.04874,-126.47146,2
113.51996,-29.949478,2
99.12451,-35.040237,2
12.797745,-69.92381,2
18.703049,-20.871567,2
66.723755,-149.82758,2
-37.418533,-171.89441,2
165.23102,-54.296494,2
-0.030899048,82.4986,2
-103.029915,-79.147354,2
-39.669006,4.394989,2
-91.32657,-21.140884,2
-39.64479,-113.852684,2
-165.96742,-31.87976,2
166.66238,-8.877869,2
-20.029785,46.865158,2
86.93158,-7.175705,2
-1.7136841,-11.188812,2
-28.543045,5.3918,2
23.89804,-31.761642,2
15.436249,-154.42545,2
41.861053,-44.214874,2
-59.410477,17.228333,2
17.11911,103.6149,2
137.66327,-149.66367,2
34.140015,-43.51573,2
-118.39672,33.543213,2
-80.80709,56.509186,2
-115.66256,-62.60199,2
28.535828,-179.66278,2
-160.79312,132.70477,2
91.09631,162.20499,2
15.106293,-25.69426,2
28.125458,-35.872986,2
-9.062088,-0.49813843,2
38.96904,-141.95206,2
-104.65325,47.414185,2
-127.36069,-30.907028,2
100.583374,-16.252747,2
-130.45808,-58.757156,2
-15.595261,-19.36322,2
-142.89217,54.490387,2
121.463745,29.829987,2
-105.84466,-10.6107025,2
-1.9161987,-1.7403259,2
-76.10453,123.81598,2
36.08351,49.021027,2
99.63953,-172.73848,2
-72.083534,58.025238,2
140.71045,-173.61122,2
6.99971,8.473114,2
27.42862,70.61078,2
118.667725,-11.614716,2
-44.687653,110.487335,2
-141.2178,20.196136,2
151.19922,20.30243,2
20.612198,34.05658,2
178.66504,-63.298584,2
15.362762,-122.20767,2
-40.371185,47.19908,2
-83.47015,13.247772,2
-111.5097,43.369568,2
-76.008385,160.21225,2
-176.6949,72.95633,2
3.329834,-50.527206,2
-13.569946,40.35219,2
-8.631531,163.1352,2
-130.53444,-4.3411407,2
-40.22455,121.79578,2
-74.88896,55.17502,2
-12.764145,-6.2691803,2
-120.47597,-9.649948,2
126.720825,-7.0027924,2
-92.18005,125.08627,2
-144.24068,-52.008728,2
110.66171,-70.06446,2
-20.755157,154.28558,2
-72.57072,62.802124,2
-58.76268,6.4056396,2
-160.97878,-4.5480347,2
-96.866394,103.93945,2
32.111206,107.188416,2
-4.008133,11.226608,2
66.801025,124.36047,2
-81.13264,151.1431,2
61.641907,-151.78024,2
159.0149,26.430374,2
178.45346,-21.678955,2
-9.6666565,-63.390686,2
53.380188,-29.747665,2
7.0721283,-17.688461,2
-44.627594,-124.1756,2
-24.190475,-172.48329,2
-54.811127,177.47928,2
17.335052,4.5277863,2
-21.363708,86.41403,2
44.23802,-54.788345,2
28.47371,-1.561676,2
-137.51012,42.347504,2
125.459595,-49.430862,2
67.218414,-21.747055,2
14.388565,-29.481796,2
52.42749,24.582977,2
-68.91119,43.02083,2
-100.193085,78.934204,2
9.842041,73.515045,2
177.29913,52.003723,2
-73.68882,25.681824,2
132.48074,116.20001,2
3.2395325,23.576538,2
-171.21083,168.9169,2
31.527206,101.637085,2
-24.218033,-25.819641,2
-55.058662,65.984314,2
-71.36252,-14.399841,2
-137.65585,33.83809,2
108.3288,-71.6029,2
81.679504,-126.00561,2
-2.7900085,-74.59237,2
34.401184,79.80005,2
-14.348923,-29.115952,2
-82.281715,2.402649,2
-62.4601,-136.30304,2
-105.047455,-169.75745,2
-96.79185,-29.210953,2
11.615723,16.519836,2
49.448746,-36.94626,2
53.93051,-62.42694,2
117.03183,-87.05315,2
101.17529,-24.578506,2
32.255615,-40.689835,2
122.52078,-32.016968,2
-173.74101,28.805817,2
-28.529251,127.566345,2
-169.30064,67.51718,2
-153.726,-15.13765,2
52.657883,12.15239,2
61.959015,-150.82376,2
51.843033,44.366867,2
-79.80449,91.809875,2
-72.4206,23.912842,2
-71.91976,-8.731567,2
103.85431,-13.567612,2
-38.67163,121.586395,2
-3.3464966,-174.07536,2
-12.384644,-16.97464,2
-22.19632,99.10657,2
-105.814896,-3.767273,2
24.824966,2.122116,2
-132.05667,154.29773,2
18.07692,-76.92701,2
-119.06522,21.399261,2
-101.94999,84.705414,2
-64.23949,-89.763985,2
-4.2485504,-78.6998,2
81.38867,-73.70832,2
86.30209,87.11536,2
43.597412,-61.909424,2
-70.10073,-5.6349335,2
-23.679962,173.24359,2
-1.197937,116.32483,2
-153.7988,96.08374,2
46.191162,-0.6498413,2
-6.5914307,-161.44243,2
105.908325,-117.14233,2
17.061813,-170.73878,2
-50.93338,-9.774185,2
-128.3463,-16.820755,2
35.19867,-17.217758,2
-153.75127,-38.08838,2
84.92297,32.77858,2
49.20964,99.73157,2
-77.49639,104.16092,2
-28.731064,-39.801056,2
-52.91513,-4.4095306,2
-148.63638,-110.7453,2
72.92183,-75.345436,2
-74.52011,58.414505,2
-23.70462,56.7343,2
-176.1647,97.98535,2
107.24899,-17.146942,2
-50.210754,4.6748047,2
-97.33463,47.175034,2
6.1249695,7.9535065,2
26.659363,69.010284,2
-70.83205,15.552963,2
25.614502,-4.850815,2
99.76337,37.473373,2
23.747452,-63.43808,2
-77.992386,-167.946,2
-129.94908,-4.0855713,2
-84.502686,88.430786,2
150.6948,15.163391,2
-35.082687,-31.288147,2
123.42474,47.630768,2
94.11267,-36.960052,2
-70.61705,-6.1662903,2
-106.3043,55.77365,2
74.10028,-9.347137,2
46.98265,-33.2881,2
-120.40899,67.71336,2
-65.241196,145.4483,2
-54.692436,8.620071,2
16.063583,141.99472,2
-51.81299,-14.467194,2
14.961975,-10.639709,2
35.9075,-42.06967,2
12.96077,-14.984756,2
-9.232559,-103.23311,2
15.429886,82.0918,2
34.100006,155.58972,2
-79.914276,16.090302,2
11.694458,-85.678734,2
-65.34793,16.542877,2
-97.3399,47.33226,2
-142.25012,117.46338,2
179.24585,-11.903244,2
138.4412,1.9543457,2
59.628937,4.734131,2
149.6026,21.71695,2
-106.25934,149.5686,2
-44.780594,-21.932983,2
54.65027,-138.13466,2
-35.695816,45.588455,2
26.985092,0.56321716,2
95.284424,-5.051422,2
-178.66635,-93.89918,2
-102.446335,175.6167,2
109.444244,42.889374,2
-118.947685,-43.686783,2
-114.08656,5.1206055,2
64.3353,-40.654266,2
66.10489,-19.31549,2
129.39264,-0.38446045,2
-167.68707,19.756607,2
73.30255,155.94891,2
96.170105,-51.891083,2
91.79001,-12.013779,2
-159.64006,93.901764,2
165.66846,-37.43405,2
139.57816,37.615356,2
11.933823,80.315186,2
11.845123,18.459946,2
-156.92422,26.050781,2
20.361847,-14.755753,2
-137.34758,21.81311,2
-7.9495544,46.866592,2
145.49246,64.29906,2
-8.2586975,43.479187,2
148.2616,-14.82103,2
16.076172,172.33661,2
-143.11256,141.0528,2
-61.398666,-35.756866,2
-165.55078,-46.581757,2
-39.53914,23.532318,2
57.76442,-78.65013,2
19.535522,157.96628,2
-90.0027,-16.485321,2
-24.212173,-4.785904,2
27.780777,172.72217,2
121.51312,-1.0136414,2
-104.888084,102.63742,2
-133.717,-28.554428,2
53.79164,-104.17906,2
5.0896606,155.70319,2
-53.91942,45.042816,2
150.33838,-17.920044,2
-21.415405,0.5037384,2
-110.385025,83.537964,2
158.47763,-2.3255768,2
146.19153,-119.45953,2
-56.760254,26.022675,2
76.24637,70.642456,2
-128.87177,18.15976,2
-14.546295,102.592896,2
-69.82132,70.73471,2
-84.54474,115.79144,2
148.37909,-17.639175,2
-33.811768,-18.759308,2
-158.50945,-82.69279,2
-31.956177,-29.118118,2
-23.705963,105.630615,2
51.47194,162.81815,2
173.20691,-40.197205,2
21.17427,154.35104,2
-7.7680054,-155.80313,2
-43.373352,1.4412689,2
-108.35646,70.88675,2
27.705765,9.244766,2
-133.40074,171.34467,2
-116.765816,50.376297,2
-8.874207,-157.20139,2
-15.450439,-4.0140076,2
97.318054,-49.87204,2
-33.097046,-80.42785,2
133.51703,-37.43982,2
39.687378,-24.609467,2
-7.66333,23.69217,2
-9.027451,-150.01416,2
-38.739716,156.3027,2
-14.175308,-96.42751,2
-63.967514,-51.802994,2
-147.93262,-48.085266,2
75.83478,-4.5862274,2
5.0516357,0.7819977,2
-179.14009,-38.08133,2
-103.39392,23.481277,2
40.22113,133.25165,2
-73.68435,11.468948,2
169.20459,-176.49031,2
-2.2592773,-22.813568,2
63.57698,-65.522766,2
-44.20352,44.218643,2
173.95001,129.92593,2
-140.54997,-31.311554,2
41.183426,137.23383,2
179.5664,4.3002014,2
-130.26762,-141.0555,2
91.57172,-39.24478,2
19.73079,48.558136,2
-116.07232,-2.1819,2
142.63101,-77.31678,2
-168.54224,15.05722,2
-148.6316,23.921997,2
98.62036,-46.191284,2
-92.75267,126.22092,2
97.896515,-72.61497,2
-10.094666,-5.321701,2
0.1804657,-33.24536,2
9.358475,-96.50967,2
78.619385,-55.013046,2
-4.1106873,-10.607376,2
-1.2441254,-51.994232,2
70.65617,-18.668411,2
105.507324,55.00493,2
92.394135,114.57187,2
-54.711044,74.30696,2
115.92853,30.054062,2
93.96271,-51.082138,2
18.003632,60.71132,2
-22.475464,-162.91289,2
-127.75543,14.9609375,2
-122.36161,175.34839,2
120.39142,-46.39598,2
-90.451996,90.71356,2
-31.454056,-121.09322,2
-146.42519,-52.01419,2
-24.530396,119.37097,2
104.50183,-33.403854,2
-173.66544,-58.26741,2
46.75815,37.75345,2
-17.644867,11.8207855,2
-131.53844,26.210373,2
21.811432,4.3289185,2
136.78265,21.418549,2
85.28616,-0.1262207,2
4.6709595,34.306335,2
44.96086,151.7095,2
152.92645,-165.26282,2
-166.77516,6.38533,2
114.99466,-164.3867,2
-4.6737823,2.3423615,2
14.690796,69.183716,2
19.413773,97.844055,2
80.60788,139.94998,2
74.07181,157.2562,2
147.75708,2.9434204,2
-4.290268,-47.047577,2
6.8868713,-85.99701,2
-53.895515,79.58362,2
-69.76406,-3.1661835,2
-10.304733,70.91661,2
70.18924,-13.643097,2
59.44217,-1.374588,2
31.06813,-2.114563,2
3.6556702,-67.76192,2
166.55957,156.62915,2
87.55347,-55.77334,2
123.35776,0.12075806,2
103.318756,-61.2546,2
-39.74655,120.69977,2
-112.00487,-25.48082,2
20.012741,-90.52908,2
-72.08974,83.31421,2
69.73581,-84.30431,2
-99.43404,91.825836,2
-1.2417145,167.72491,2
-37.56163,-137.72162,2
101.88275,-160.72845,2
-21.587341,80.84369,2
71.06131,-32.207703,2
74.98987,-117.48483,2
95.89023,0.11903381,2
36.372192,110.95941,2
83.16406,-97.66923,2
-68.11479,-138.64813,2
28.891876,148.30087,2
127.22562,-121.8101,2
7.6484375,178.4118,2
-107.80431,-52.476883,2
57.46106,-106.11667,2
145.20035,-99.741714,2
-82.19772,61.232147,2
-54.317062,82.428345,2
-4.2593994,77.87521,2
-62.837822,-30.224976,2
-64.98444,28.02391,2
46.76291,-127.78377,2
7.8936157,58.959473,2
101.77945,-4.441162,2
33.059235,-30.701462,2
-91.34669,121.929504,2
-70.00206,22.284027,2
137.76508,-2.5530396,2
-0.11201477,77.44989,2
69.58714,0.94636536,2
133.90497,-22.831238,2
-9.147522,-104.32806,2
-46.529602,55.143234,2
-141.58167,-37.84793,2
-166.8831,92.36868,2
-61.204643,-8.643707,2
16.492493,61.43477,2
99.144806,-77.16135,2
15.487961,1.9435425,2
-153.05833,-49.67169,2
31.678787,-150.22263,2
107.59436,70.10219,2
30.023743,16.760284,2
26.533264,139.04211,2
-23.84549,126.69501,2
-4.1138916,-4.595413,2
-177.75154,-17.259796,2
-99.624626,54.746613,2
71.77141,-144.1642,2
60.986633,-55.210205,2
17.354599,-175.4601,2
-111.00374,113.1958,2
8.728378,-96.74854,2
42.419083,-67.44405,2
16.344986,-32.05301,2
107.83252,157.63031,2
42.711212,37.87445,2
-9.855591,117.92853,2
-2.6045074,-29.063873,2
-171.27364,-14.751892,2
71.451645,31.647125,2
-27.53276,9.681702,2
-8.1035,107.23074,2
-36.205658,23.61583,2
-44.497498,96.240814,2
-20.480011,50.22264,2
-169.65099,51.239807,2
67.39119,-6.568573,2
-26.611649,65.20218,2
28.08142,-95.931656,2
86.194885,-162.79456,2
60.104797,-137.08264,2
55.088852,146.92236,2
4.226013,-66.46884,2
78.5231,-86.08189,2
108.818146,164.80103,2
-53.083336,-133.58418,2
-137.48625,-24.348297,2
3.4728088,-179.7411,2
-11.732864,159.07434,2
-0.1703949,123.32208,2
55.843933,113.48157,2
-60.654953,-171.58003,2
89.151,-124.91902,2
-5.1367645,56.190002,2
100.5509,-13.519516,2
138.97986,-91.770386,2
137.98273,-126.47725,2
32.76071,-147.92715,2
-4.590149,-92.244934,2
10.602356,-118.05902,2
139.73846,-63.987732,2
-26.363388,83.2905,2
-3.3576813,-103.576866,2
-44.149445,97.28198,2
111.460785,-18.786942,2
-85.89128,-9.342621,2
-118.65772,129.16418,2
-30.952667,21.43309,2
65.00894,-88.812485,2
136.29044,-21.396576,2
-105.92827,22.599487,2
-1.9303589,-55.06961,2
114.05411,-90.871796,2
-62.595337,-37.305344,2
-55.49681,-170.51593,2
-148.21582,-1.1998596,2
-175.02399,66.25162,2
30.7594,152.21991,2
-23.508911,-19.72461,2
-104.04148,37.421173,2
-15.004028,-46.490997,2
93.36896,-69.55133,2
87.76428,-90.35402,2
90.69446,-38.970215,2
137.2099,-90.88623,2
-5.4685974,8.780594,2
57.423126,-10.617157,2
-132.31519,5.8335114,2
47.055206,31.291336,2
138.72293,2.2958832,2
152.67438,-69.08849,2
-78.50745,40.806366,2
-2.4517822,68.459,2
2.5655518,-147.33308,2
50.84581,7.3930664,2
-119.254364,105.42975,2
116.97714,-3.7360687,2
-1.1274414,-98.32579,2
-9.875626,169.38293,2
-81.44887,74.29918,2
-4.2689056,-36.83548,2
-33.80542,158.70306,2
138.59827,-43.42343,2
-52.776077,80.6308,2
6.593109,6.2323,2
84.15668,5.6742554,2
-8.101898,98.60443,2
-61.968613,107.52667,2
-79.16647,-48.14537,2
26.33104,144.97705,2
149.30344,-171.69421,2
66.8295,-84.8535,2
-166.36246,-25.559448,2
-38.69948,3.9045258,2
57.779022,-116.965355,2
84.74991,-94.26093,2
-160.21204,-15.30722,2
-3.84935,-53.27265,2
125.5069,43.919586,2
179.43588,35.04341,2
107.28122,23.571442,2
-45.333206,-52.3714,2
21.857117,-24.246552,2
103.55914,146.94104,2
41.954895,38.745758,2
-71.780235,124.89029,2
66.274475,-175.05504,2
100.03821,-81.95588,2
1.2389526,146.97803,2
3.0450745,-20.849579,2
-1.6388855,-49.529312,2
-104.14355,143.39258,2
-43.358093,-73.13602,2
-45.499146,21.038986,2
50.270355,-140.90129,2
94.04773,62.904434,2
153.39948,125.44888,2
154.34772,-20.037521,2
-55.3051,-173.06615,2
-20.293884,13.428162,2
-136.31673,59.620697,2
78.22876,-113.72033,2
14.603348,-90.74667,2
-174.07698,-66.425095,2
-47.967285,95.74173,2
-86.18206,154.07898,2
-72.58401,-114.08548,2
0.942749,149.01971,2
-53.580757,130.83127,2
4.142227,-80.62866,2
41.098938,-51.39888,2
6.7566833,19.811707,2
-49.654175,3.281845,2
77.61743,-37.30359,2
-2.8565521,-62.049004,2
26.322144,90.50238,2
-151.43027,-92.42011,2
25.106232,-54.766052,2
-19.65181,171.90549,2
43.65927,-133.84453,2
-147.54617,62.314713,2
-15.536499,3.0014038,2
-107.25547,127.19647,2
-19.908264,116.68689,2
150.81754,-167.37265,2
-56.331055,72.563,2
-55.012444,53.202988,2
43.66974,-116.33754,2
-18.56903,80.16577,2
137.2421,-46.406174,2
4.6218414,-69.87374,2
-59.732872,-27.771072,2
157.67825,12.452103,2
8.380768,21.984406,2
108.24606,16.749268,2
43.20302,92.611145,2
20.95282,-123.805046,2
110.049286,-46.269485,2
-112.3025,111.5318,2
160.87912,-85.08501,2
-1.1622772,-36.859085,2
-25.528442,-76.79612,2
95.307465,-104.81738,2
14.1008,-39.385544,2
132.75665,28.95337,2
-136.84348,149.27722,2
26.539017,-6.336899,2
-178.76859,-102.93979,2
-118.90882,64.04654,2
-137.91466,111.74481,2
73.35748,13.37973,2
-172.4543,148.98804,2
51.561172,-7.880768,2
24.974976,108.78888,2
-64.492805,-169.64062,2
-71.9707,44.330948,2
10.874298,39.35843,2
-165.16367,5.8235474,2
-157.03421,17.690979,2
-32.744446,53.059982,2
-9.869858,12.910751,2
33.423416,-29.006836,2
-10.876511,40.486115,2
46.05983,179.49341,2
-26.8432,-9.755005,2
150.04187,-59.036568,2
80.158264,-110.3994,2
-172.80296,58.14067,2
87.84775,30.1857,2
-3.526352,-139.03674,2
-14.078796,11.740616,2
-23.140274,-75.73189,2
-97.781975,87.62741,2
-179.76367,-81.91831,2
-47.59085,17.406525,2
83.20712,16.830383,2
23.9917,14.748703,2
-25.548065,72.48926,2
52.836105,-109.455185,2
72.83722,-80.945496,2
-10.220596,123.495636,2
-94.295456,144.39282,2
-96.02764,70.45657,2
-7.389618,173.29651,2
73.258026,-45.685913,2
-128.57474,1.6174927,2
-110.53215,170.44626,2
75.15634,-95.98035,2
-11.929993,-162.66231,2
-142.64368,84.866455,2
-88.35147,17.930984,2
-64.105896,-10.877136,2
112.81378,-55.58516,2
168.48932,-61.11252,2
-99.964455,8.065872,2
59.005722,-81.83524,2
77.48242,24.987335,2
-165.79303,28.196915,2
73.112885,-29.479889,2
-63.573486,-38.056824,2
70.407104,-44.294617,2
-55.560837,155.03772,2
-143.22665,-78.215324,2
-166.73949,-23.674591,2
-178.72621,-25.67128,2
158.16214,-32.669662,2
153.3374,7.01062,2
34.98239,-1.950531,2
13.975281,126.684296,2
-45.15631,-131.52888,2
-22.472366,-23.7939,2
43.51889,131.07587,2
-52.14393,27.69104,2
-139.26944,7.4971924,2
59.3853,-70.41479,2
-39.84729,-109.46054,2
-48.35768,65.620636,2
44.303253,-64.623726,2
-0.3152771,18.614609,2
-11.360428,-172.42775,2
-94.46597,96.54712,2
-33.593536,164.11603,2
128.47455,-71.310234,2
7.070938,40.18225,2
31.955353,-7.3878174,2
-103.306175,55.66736,2
74.33722,-0.36140442,2
-14.419647,174.65039,2
29.45494,34.54416,2
160.55716,69.08917,2
67.98117,-40.22084,2
-39.768112,168.98648,2
-159.25346,164.34628,2
168.59436,36.153427,2
-25.90741,-171.23608,2
-176.2443,16.156769,2
-7.4344635,-43.697037,2
28.577164,-137.93054,2
67.088776,-161.41127,2
28.690216,20.37001,2
-3.4892426,173.2575,2
147.90466,119.439026,2
75.85423,-82.25986,2
-54.321396,-77.11047,2
-36.29608,-2.9374847,2
-31.49913,-5.1481934,2
90.04584,142.10095,2
-159.15659,28.401031,2
58.281662,-11.973755,2
82.37564,-163.64833,2
-161.53395,38.42212,2
-46.810486,56.327133,2
-98.76614,82.76318,2
-54.79547,106.589264,2
109.19321,-57.15544,2
-85.87945,-67.4959,2
26.00003,139.60803,2
126.56842,69.7251,2
122.52713,11.205826,2
-5.6920013,-57.006546,2
-44.843185,-134.32315,2
49.108917,-71.43917,2
117.63324,90.509,2
30.89595,-122.146545,2
-13.147827,52.130554,2
-15.184601,179.50299,2
-13.29509,-86.90412,2
95.92078,-15.328934,2
58.63858,-102.044,2
-170.32639,15.163483,2
-31.203629,-36.311096,2
-39.36212,75.08078,2
146.68512,149.95325,2
94.20007,-74.76012,2
-86.36899,119.902405,2
106.456635,-92.04615,2
158.51959,40.497314,2
-90.902,5.8244934,2
-140.39995,-142.72592,2
30.127716,-175.51283,2
72.48183,-142.04503,2
46.983536,169.30927,2
56.899307,-94.68522,2
97.80014,-116.13405,2
47.90039,-160.8856,2
176.41391,149.60419,2
50.998337,-30.351044,2
100.5719,-127.213684,2
61.653473,-16.604736,2
-152.45644,47.30307,2
-13.882935,18.525864,2
74.83905,173.30524,2
-1.4906006,33.751633,2
-11.9717865,66.44823,2
-1.0028381,-6.7794037,2
-151.38376,53.48477,2
0.044204712,-6.4802856,2
54.91452,90.03003,2
-169.24681,11.362335,2
151.18756,14.389221,2
34.825256,24.610306,2
-17.249695,32.01895,2
-5.645157,102.52579,2
68.39627,-7.367996,2
-41.997955,62.546326,2
2.1537628,-21.560852,2
14.316452,-69.99851,2
46.183533,-2.145111,2
174.28235,-117.04527,2
-22.630402,-77.5865,2
10.563782,-22.407013,2
-88.94417,-169.44687,2
42.96985,178.3471,2
-79.60195,-179.83765,2
-69.184296,-47.312164,2
60.319824,-37.875305,2
-81.144424,30.17723,2
-74.001305,141.7204,2
89.97751,-68.35918,2
42.266266,-33.454407,2
-147.92676,143.94073,2
6.514435,30.485733,2
78.54047,-28.132996,2
-10.066895,57.941223,2
-88.06061,23.899597,2
-58.477592,-9.736908,2
-115.79585,1.8204498,3
-17.347,-57.95352,3
-50.126358,82.5336,3
69.337494,84.0365,3
8.719269,17.079193,3
-55.616966,108.01352,3
-32.355896,22.43686,3
-134.3379,-17.771622,3
156.34961,30.106125,3
-5.359558,-122.2663,3
135.36194,-23.838013,3
-27.640625,-44.499527,3
-9.910187,1.8687897,3
26.163544,-20.524185,3
-19.068344,88.743225,3
-1.4894257,-37.96393,3
-162.54314,138.4714,3
-25.258698,26.090729,3
-42.140503,-20.76947,3
32.0878,21.125977,3
165.87936,5.579544,3
65.20761,-84.468666,3
-17.233795,8.814316,3
168.34308,-157.9878,3
-50.80487,27.067764,3
-5.743408,-45.021484,3
12.241486,-6.367157,3
112.99643,-32.57524,3
-99.322105,59.11261,3
-27.530624,157.85416,3
-98.72011,144.90411,3
66.701355,19.107285,3
-86.909164,17.289352,3
86.81726,29.897537,3
131.31998,56.64789,3
-30.26297,9.892303,3
4.196289,-171.34671,3
126.221924,-5.599411,3
-114.21368,16.35585,3
-145.57776,-128.0258,3
-4.4139404,29.42212,3
110.178345,-40.900116,3
9.487396,144.25842,3
-18.716843,-19.219055,3
-36.78946,136.56656,3
-35.25479,42.16205,3
62.62613,-45.21219,3
-54.354195,94.5668,3
-122.90477,51.467148,3
-169.38205,20.02568,3
61.008743,-176.95888,3
-58.788063,-43.466675,3
113.052185,-116.26486,3
-127.45175,4.406784,3
81.797424,-28.052567,3
42.33635,-14.866074,3
71.70503,-148.00519,3
-170.14503,-170.59338,3
-13.284561,-41.63501,3
177.3194,-44.565063,3
169.08643,-44.423218,3
8.698273,65.9314,3
-79.702156,54.736908,3
0.50193787,27.507355,3
24.536118,4.17807,3
-4.1987,146.49701,3
58.467255,3.1327515,3
-8.767807,-12.830841,3
-161.03197,18.783249,3
-60.015022,163.35498,3
-12.368469,-3.736679,3
40.381332,109.985596,3
5.7680817,132.56464,3
33.71144,25.868362,3
-84.102936,-8.600769,3
-78.845314,156.9325,3
-136.58345,-12.201263,3
-59.50432,34.56903,3
-41.580795,7.762863,3
-123.58231,69.94696,3
154.24133,61.613297,3
160.64197,-93.39222,3
79.90973,-102.70779,3
-125.60836,-86.867256,3
-99.667984,-90.571304,3
108.862915,-21.992203,3
-163.55411,142.82983,3
73.92111,52.40619,3
116.5401,7.1097107,3
-36.233215,-109.86139,3
-31.585983,117.24945,3
129.3157,-171.20328,3
-34.00981,-2.8665466,3
98.4234,42.67987,3
44.063644,-176.27786,3
-102.329445,3.2796783,3
-5.743149,113.10809,3
-145.78607,35.94606,3
-166.47284,-17.164963,3
-124.471146,-6.2711334,3
-8.824524,-79.45,3
6.198654,3.997055,3
-144.57188,154.27527,3
-24.130783,-169.37686,3
-112.17306,-54.447426,3
14.261032,162.46283,3
122.04654,6.3411865,3
-108.49984,-85.32328,3
69.09558,43.27295,3
-44.249176,-21.477463,3
-156.8551,-89.45308,3
-18.81871,-6.9175262,3
-26.27356,53.074997,3
65.17633,-18.196655,3
2.7098846,37.01648,3
151.53204,176.6724,3
4.1844482,51.404373,3
-7.6230927,161.91205,3
102.00983,-21.370758,3
9.654831,-121.4903,3
96.862854,1.3688202,3
154.79984,-172.68625,3
-17.598022,-126.01846,3
-31.225128,24.028656,3
82.40408,-7.2468414,3
41.231293,-27.85286,3
0.5567169,-12.177399,3
155.5971,-75.195145,3
-40.752625,65.793976,3
171.69232,162.80688,3
-2.0805054,21.432327,3
112.76514,-77.1489,3
-171.82344,155.99841,3
155.25452,-16.465591,3
50.560226,-76.33199,3
-159.87871,-18.237106,3
145.62787,-142.69682,3
-91.9789,6.21698,3
-43.081635,22.044968,3
74.79767,8.574249,3
-58.393784,-39.515823,3
137.83853,-9.281586,3
54.88344,137.57202,3
-89.124825,-36.964752,3
-39.27417,20.184097,3
128.58105,62.621292,3
5.676819,-27.322144,3
152.28073,33.009155,3
-70.92347,-101.106544,3
122.655,-61.65985,3
160.36029,148.46027,3
-73.21663,-13.938599,3
-156.55211,16.923172,3
148.63306,13.636398,3
-12.410568,137.92932,3
-171.3441,76.15823,3
-88.63209,-77.90656,3
-127.72994,56.275726,3
131.76126,13.625702,3
-12.494217,-9.704849,3
6.9570007,-106.0471,3
10.034058,161.0857,3
173.01941,-18.995728,3
24.729889,-99.28367,3
-3.801651,148.48172,3
-45.72055,159.53403,3
-25.603394,-14.644852,3
173.95099,3.152954,3
1.8025208,-145.09477,3
-88.43459,112.972534,3
-150.15393,10.324768,3
-155.97491,4.1013794,3
-18.216324,-167.24043,3
149.48569,-23.384094,3
-53.85141,142.84857,3
130.87115,-175.91238,3
-71.66613,4.0506134,3
-16.726746,85.9321,3
-161.87282,33.516785,3
45.703156,-36.40506,3
-28.475922,-43.299026,3
34.915802,-2.5962372,3
-62.992554,176.29932,3
28.345184,10.445938,3
179.99118,0.5657959,3
111.72806,62.72989,3
-164.37613,51.40358,3
-156.75328,-50.0132,3
-14.348236,-16.186615,3
