Iter,Phi,Psi
10,-6.9745026,161.23749
10,104.491425,-56.082825
10,52.368805,-51.93164
10,-35.60457,173.62708
10,2.1995697,148.63025
10,-3.5705261,-144.61105
10,-17.319016,94.19122
10,-6.116852,-144.50969
10,-14.484665,129.61069
10,3.801422,-169.60518
10,177.2691,-158.46394
10,-34.676834,-168.2999
10,-141.39891,163.11145
10,-49.938843,53.275696
10,-155.6018,-166.34485
10,158.20337,-50.448975
10,-20.952438,164.07874
10,-134.54698,-61.877113
10,-73.69151,113.111115
10,39.10913,-145.59224
10,-55.60588,-177.58981
10,-66.96215,164.62476
10,-85.90192,-151.99394
10,175.9064,-128.42017
10,175.00873,163.21637
10,-59.039124,174.72144
10,-13.459152,155.84497
10,93.342896,-153.90863
10,-16.612198,-103.21532
10,1.2752228,177.4151
10,86.585815,-174.35991
10,136.59155,-20.602875
10,-134.14369,114.34311
10,159.47784,-174.58858
10,130.21613,-132.35362
10,148.66818,-179.3106
10,148.06879,177.43396
10,-154.37767,-53.103233
10,10.084915,-158.57341
10,-111.25546,51.819916
10,-145.18272,99.55255
10,38.905884,129.51721
10,56.03244,-165.67206
10,-101.6921,-77.295105
10,156.65558,-58.768417
10,63.2874,167.30353
10,-147.20741,138.97473
10,-132.29295,178.43481
10,-69.82987,108.838776
10,-173.36577,-160.40347
10,-36.734085,-148.54498
10,147.66675,-169.58699
10,-102.15817,-157.77954
10,53.448685,-158.16379
10,-171.70282,-42.223175
10,-46.082703,124.24414
10,-102.611435,138.20111
10,-103.92683,108.9653
10,-149.18468,-148.51532
10,172.3104,-160.83249
10,141.54498,-167.97574
10,-136.42375,138.40869
10,-43.44763,91.54346
10,-126.97908,-173.67535
10,-80.13132,-171.75319
10,-177.67923,174.93066
10,-89.502945,118.87274
10,-144.01497,88.51959
10,124.50714,-101.889496
10,-62.04251,130.48004
10,156.82092,75.128265
10,-142.39636,166.159
10,-130.75795,-156.29225
10,-9.146561,-125.17792
10,106.193634,171.33847
10,-108.606895,177.85599
10,147.02643,-134.56454
10,127.92227,-139.3522
10,66.034454,156.92157
10,15.8849945,-164.96814
10,139.5947,127.41702
10,121.90784,-159.75711
10,-6.3099365,155.1672
10,-179.86317,162.40952
10,121.483246,-169.66402
10,-16.538147,80.339935
10,-140.83034,167.24051
10,-11.273743,84.19705
10,154.84393,-128.01233
10,120.57837,-103.42054
10,-110.080246,22.629822
10,134.21167,-140.58199
10,-39.750366,163.15106
10,48.145844,-142.65433
10,-76.13023,92.68387
10,-93.47115,-149.45576
10,-167.00587,93.54651
10,-166.9758,145.31448
10,43.89435,146.5503
10,168.89294,-166.14824
10,154.34149,87.978455
10,141.4314,-158.20251
10,136.5155,-150.22687
10,-1.3043365,-141.9898
10,98.75903,-121.63661
10,70.03017,-154.48859
10,-105.73004,-137.3315
10,-48.146027,123.53009
10,-126.1695,136.91064
10,-161.79419,-162.05725
10,-61.877693,-165.23215
10,3.984848,19.84848
10,-123.32834,166.11896
10,155.50476,-167.22551
10,-177.9248,-15.333023
10,-139.39888,-164.27762
10,-112.40752,-153.29858
10,-5.9125977,-150.70172
10,10.083603,175.15607
10,-173.99254,-167.50793
10,-22.492981,-178.31357
10,-90.97787,155.25378
10,-54.687286,-174.08331
10,131.0339,-108.78077
10,-120.02119,-23.136581
10,-14.601837,82.062775
10,38.305588,-142.66135
10,57.57225,-143.89725
10,-139.2639,-131.51587
10,-37.86168,120.58148
10,-112.36315,138.26202
10,6.5371704,-65.679344
10,-172.4092,-81.525475
10,155.88242,-129.20282
10,-40.558884,-8.636185
10,-127.54761,46.256714
10,128.80896,-112.02157
10,175.70312,154.29959
10,97.09973,-149.99817
10,161.54556,-20.09259
10,-158.99913,-175.68263
10,34.70172,-106.54533
10,122.408264,149.59491
10,161.20648,163.71121
10,-137.67725,178.59897
10,20.497742,-100.25875
10,16.414825,-167.19588
10,166.05875,-175.01268
10,113.39288,177.28229
10,-69.31907,174.26724
10,-49.58873,112.154785
10,67.71399,163.67181
10,-12.577942,-175.51294
10,177.39886,87.72125
10,110.15903,-173.47484
10,72.96216,61.29184
10,32.67508,-135.88185
10,39.828857,178.96701
10,-130.12955,-117.878586
10,5.4704742,34.76741
10,-124.48301,169.90805
10,176.89557,-179.31866
10,-130.83995,-130.28412
10,-167.46542,-177.95488
10,-7.097748,92.54889
10,150.53754,-77.643524
10,-31.891098,139.74841
10,164.22821,-145.59279
10,52.194443,146.38928
10,27.14569,-54.44455
10,-3.9627838,-145.70482
10,-20.107834,107.5827
10,18.162064,147.99841
10,101.138214,146.06833
10,-126.64016,154.33313
10,-13.605362,-102.18868
10,144.988,-123.80959
10,-7.3669586,-109.352745
10,-15.818344,151.36755
10,145.1225,-121.32831
10,-63.71347,143.10757
10,136.26837,-142.81908
10,-7.9207764,164.98154
10,141.49841,-150.42143
10,136.40247,48.747772
10,23.627625,-140.3503
10,16.305588,-134.99223
10,-12.889572,-103.49307
10,133.57898,138.02069
10,-145.39592,29.49147
10,-52.843307,87.107025
10,-36.10063,155.82095
10,-39.50055,-166.00728
10,145.406,-166.06734
10,-52.60318,110.21045
10,173.38995,5.302841
10,-99.32651,149.05185
10,123.55292,161.70355
10,-94.20425,161.57437
10,40.970062,-161.93823
10,-26.662735,17.930298
10,-166.86972,157.82104
10,71.18518,162.91083
10,-81.34011,-169.08154
10,85.68964,-109.47021
10,-129.68304,108.45743
10,-83.1772,154.12146
10,139.4195,-43.0372
10,92.63965,-128.00522
10,-102.105736,5.5715637
10,107.63037,142.7706
10,-173.48685,135.69131
10,-115.65395,148.74115
10,26.249176,-151.17331
10,-84.95586,174.29242
10,115.91348,-106.1286
10,-100.72944,152.81317
10,44.996246,-60.966965
10,36.846344,-133.27101
10,143.11429,-157.5042
10,156.3598,116.07126
10,-126.038795,-158.09007
10,26.219116,-158.34337
10,72.7453,-143.21259
10,-11.486481,176.10992
10,32.489014,-131.53664
10,178.43341,152.65912
10,25.213898,-108.15902
10,-169.78365,-117.69415
10,16.048553,-155.7085
10,-28.86229,-137.82556
10,110.722595,-134.29834
10,-88.83157,151.42743
10,43.92018,173.97656
10,-141.48164,175.2399
10,166.82886,125.4238
10,-150.1786,-19.989685
10,160.06628,-148.17285
10,-161.29276,170.78082
10,-146.31107,-25.702469
10,63.92668,-150.85126
10,126.723145,174.35638
10,126.1615,155.11584
10,60.353317,-127.693985
10,-43.98323,-1.6555481
10,105.068054,179.03271
10,28.01329,-161.08966
10,-31.984299,174.40979
10,116.319336,154.5028
10,-2.2431793,-174.24278
10,24.44519,165.47357
10,-49.71219,-161.15318
10,-4.484497,134.91568
10,45.78453,-173.43494
10,25.244995,58.196686
10,165.77216,-26.48645
10,12.147278,-171.23659
10,166.70493,172.09488
10,-107.68095,141.88016
10,-28.132568,-171.79128
10,-140.49016,-139.27931
10,175.21716,144.66125
10,110.09552,-71.82745
10,-32.21031,150.24017
10,167.95685,-12.660324
10,-161.11932,-157.58589
10,-110.6656,121.45871
10,-114.69461,-170.28726
10,34.84558,132.72064
10,-171.78424,-150.27939
10,55.93506,118.90231
10,166.24936,-173.56422
10,-68.27401,68.157455
10,-50.0251,169.71323
10,-35.339157,-26.815338
10,50.95604,-96.5416
10,-138.28557,164.22943
10,139.92142,-161.64351
10,14.249725,-9.590027
10,107.84601,160.81137
10,-116.26733,79.05121
10,-106.112686,-163.92175
10,-10.693512,-125.3856
10,-130.01453,-138.38185
10,142.15219,179.73926
10,-107.24122,134.59064
10,172.00049,-13.165146
10,-118.849045,-131.19472
10,92.13806,-161.54582
10,96.67847,155.15176
10,-165.55594,-161.85658
10,-29.598358,139.95062
10,-81.78211,-135.24539
10,137.57397,-159.17728
10,45.593597,-117.98385
10,-141.21538,165.56873
10,166.61255,157.63098
10,-63.12191,178.84277
10,0.32058716,165.2269
10,39.011047,-165.86176
10,-28.67157,89.28494
10,81.03558,-161.44379
10,150.52527,-76.413345
10,-117.817444,73.7831
10,179.73364,-165.8172
10,-60.349213,81.89386
10,63.380615,168.32022
10,-136.22316,84.36191
10,-80.726265,-165.24269
10,83.927734,179.90231
10,30.072067,-166.54207
10,170.51434,160.58978
10,-171.39737,147.3338
10,116.48782,-142.87889
10,99.232574,-177.25912
10,-33.545303,-143.35573
10,-5.0053864,153.06104
10,-111.834145,-164.2474
10,-126.69992,150.84042
10,-27.591171,55.808533
10,-132.32083,-172.2719
10,171.49918,166.84485
10,-178.5405,-174.29878
10,-42.48979,110.11398
10,-113.2777,155.98218
10,-71.130775,126.698
10,-39.41086,11.385254
10,-11.931229,169.1781
10,-126.75645,-152.28377
10,78.61694,-134.82956
10,13.692902,13.134796
10,-130.13823,107.568726
10,-76.78624,104.65173
10,-54.241547,-169.30858
10,127.612976,-89.9929
10,-157.63115,142.34354
10,144.28708,42.39447
10,123.86136,-146.49155
10,110.131165,-178.59352
10,-15.857895,-155.78667
10,60.23999,-166.30376
10,146.10974,-177.27684
10,-140.70815,110.42676
10,174.47021,-127.0475
10,48.699326,-136.51437
10,54.297592,-119.95735
10,-137.3238,-164.29475
10,164.08472,163.90726
10,-38.779114,49.32892
10,-123.80146,154.4013
10,-5.7747498,176.90549
10,-58.781944,158.83014
10,12.861847,-143.01842
10,90.89523,-173.10182
10,57.00998,-142.23834
10,7.2379456,-148.29358
10,21.404572,-157.82312
10,-137.9523,147.48877
10,-12.316238,-152.00206
10,154.12799,171.64548
10,54.36554,160.79123
10,-102.018585,-24.533997
10,-158.71614,21.620743
10,8.655945,143.16595
10,91.70044,-134.96533
10,134.93347,161.54742
10,-126.97451,72.47662
10,-157.49762,-103.6761
10,-152.83998,152.50226
10,78.52966,142.31903
10,-165.88173,-178.44208
10,177.48999,150.39825
10,61.71254,-162.81834
10,-142.5299,171.27649
10,168.98029,170.87073
10,179.70428,128.91553
10,44.63391,-51.26248
10,-105.40894,-135.09785
10,-86.46231,-174.77414
10,123.43466,-179.58604
10,-7.7818756,-164.71957
10,28.77063,178.1012
10,90.98773,99.248566
10,152.55704,-152.8021
10,-117.48351,156.18796
10,-116.79167,143.1145
10,-173.65202,157.698
10,13.514069,158.17102
10,12.593292,-83.217636
10,73.02258,-118.56095
10,-98.65626,151.20306
10,-6.298584,166.13281
10,-5.196594,-153.11356
10,-174.10754,108.56082
10,-166.34904,30.861801
10,-125.14116,77.17728
10,-80.80351,128.09479
10,-119.52409,159.13013
10,-29.567215,-136.08107
10,-85.687035,55.442154
10,-85.95528,113.64426
10,-73.86895,-27.47371
10,-52.86989,-40.8981
10,-3.4392853,-165.60765
10,-76.07403,163.98212
10,-48.048508,-148.3713
10,-103.79347,-151.84271
10,115.58081,-155.94695
10,43.695602,100.59357
10,-95.41285,95.1239
10,-132.48398,168.90396
10,-116.68751,-175.90385
10,-176.82812,173.38544
10,-31.39502,29.611313
10,-18.732239,-108.96396
10,-133.37859,45.81337
10,-4.6318207,174.04187
10,-126.617325,133.08575
10,77.71573,158.89539
10,77.96268,50.83484
10,142.13586,172.25146
10,-10.051636,136.534
10,-135.86731,166.11023
10,167.5456,-52.103928
10,-139.60268,154.05597
10,37.549957,170.4703
10,86.03641,-79.674484
10,-124.78318,131.92969
10,105.77487,-143.86902
10,-131.4898,-130.64722
10,0.9734955,43.15445
10,-174.96904,179.21304
10,50.724365,-168.61581
10,135.7956,146.00696
10,94.529724,177.99802
10,-40.286728,145.35147
10,-95.73216,172.47668
10,78.80945,174.34003
10,112.97351,-167.66986
10,-78.40869,112.454895
10,12.341034,153.56403
10,-142.76001,171.71667
10,-17.473175,-167.0016
10,126.65726,-158.8185
10,171.41937,-29.005402
10,55.630707,143.88419
10,140.75348,-179.81001
10,-130.6477,155.48102
10,49.7117,165.20834
10,-102.26263,59.62741
10,-24.59053,-137.77203
10,92.974304,147.61743
10,135.88223,139.26422
10,-15.187546,20.685867
10,23.049484,176.28922
10,67.71733,-176.29848
10,116.29739,-144.50554
10,135.65857,161.15869
10,122.221344,71.35576
10,166.55655,111.576904
10,119.552795,-157.49037
10,-176.16592,-160.1781
10,45.603806,167.00034
10,31.343811,-142.11403
10,161.56232,-41.987885
10,-138.44885,150.15613
10,145.081,-176.5489
10,120.90915,-173.11137
10,5.9824524,-163.41089
10,-36.73297,-167.75362
10,-15.006302,136.8266
10,-167.91516,-158.21434
10,12.17157,-4.19635
10,-175.98506,-175.7832
10,-118.420204,165.3888
10,53.986633,174.31781
10,121.31485,64.566345
10,-9.238388,160.1018
10,129.51575,157.47107
10,-110.35367,170.77158
10,-23.45256,161.5112
10,-109.50052,112.85214
10,83.95795,-99.61282
10,-15.111038,68.10025
10,-28.770721,132.95709
10,-147.66086,-172.95393
10,-90.97479,-163.17236
10,29.330215,-167.20485
10,3.6469421,169.18347
10,-44.923157,126.02188
10,53.526276,-89.56484
10,39.859802,174.33405
10,18.603317,168.75806
10,171.86621,-172.04013
10,59.196,-142.4086
10,-94.84263,-138.90575
10,159.60602,163.7797
10,-92.41399,-169.70998
10,19.313202,-176.33574
10,-148.19617,163.91162
10,-28.397537,123.86774
10,30.956863,-138.08165
10,-112.142685,175.67978
10,-1.2767334,173.66388
10,52.757126,43.644684
10,130.97571,-115.67339
10,46.965103,-115.79158
10,166.14368,176.0993
10,-128.78847,134.896
10,-19.48674,174.64069
10,123.77115,163.8935
10,71.14792,-155.04106
10,156.06213,-156.11685
10,-11.304626,-147.7938
10,160.14832,-110.12125
10,-136.62088,70.91998
10,88.96765,-145.88457
10,15.054001,10.925064
10,-79.814316,75.84442
10,-117.61143,159.15753
10,-125.269005,-127.92695
10,29.113174,163.68008
10,65.30231,-80.12474
10,179.30426,172.45895
10,79.35541,-119.47162
10,-48.329742,157.35992
10,12.769409,-83.29963
10,19.033585,-161.13
10,-136.78317,148.13007
10,178.21246,-167.18143
10,159.01047,-33.63571
10,-71.715454,120.8598
10,7.6217957,-179.26704
10,136.64069,179.76459
10,30.930298,-178.41591
10,-3.372635,174.53125
10,-121.48595,126.61105
10,-167.09546,146.58386
10,177.04248,-22.843536
10,-47.281174,154.66635
10,136.19904,-129.67867
10,-132.62299,157.525
10,111.01755,-121.383644
10,21.620728,-152.12015
10,-151.22023,-171.5099
10,-173.77184,128.36713
10,36.041946,-95.85862
10,-101.46121,-171.52809
10,36.76677,-41.98349
10,107.23703,-128.06497
10,100.35751,-175.85405
10,171.83804,19.79628
10,166.01227,145.55432
10,4.497406,-96.03511
10,88.765625,-104.56366
10,-1.4431915,-179.41963
10,29.851898,135.97324
10,-39.700073,103.70056
10,-159.24963,-92.89637
10,60.687515,-175.25383
10,-81.77733,-160.52083
10,175.22986,147.26132
10,103.79022,-115.79775
10,-118.39854,-136.6871
10,34.954376,-128.74106
10,31.318329,-131.91373
10,36.60202,-120.11091
10,141.54025,150.0072
10,-102.77785,-157.72433
10,100.010864,-128.57706
10,-145.57951,172.80655
10,-33.284836,169.93219
10,-148.17639,-115.90715
10,169.198,164.37292
10,-112.88647,160.34875
10,33.466827,7.9349823
10,-64.28154,77.41965
10,-7.9892883,52.13492
10,140.78766,157.72107
10,169.49976,-106.224365
10,25.019928,-163.23355
10,57.501556,-152.0834
10,158.87915,-177.52322
10,-156.3561,-37.85562
10,-111.737656,-170.80328
10,115.310486,175.49591
10,19.819366,-57.36537
10,-132.4206,56.822433
10,154.80322,-48.22
10,23.176376,114.18179
10,-107.42826,-160.34734
10,-9.74614,43.535492
10,147.0473,-60.22145
10,-45.921738,-169.39444
10,-23.320923,102.1485
10,22.347107,-146.38347
10,-140.67998,-161.76108
10,-165.02795,43.7695
10,-97.63284,-160.03442
10,-28.103714,120.141754
10,46.03537,-136.33582
10,52.132965,134.9866
10,-80.03869,179.55191
10,52.68297,-60.44719
10,-7.2615204,17.806396
10,-24.722961,-62.452652
10,-162.99905,-7.8419952
10,-112.79953,-127.10694
10,0.1811676,175.76788
10,-172.72403,-11.785233
10,75.548035,-110.860916
10,110.58804,-170.97343
10,166.39172,-153.13098
10,97.13858,-172.25162
10,1.0377197,131.07062
10,175.4198,-149.33464
10,-116.981384,143.31293
10,-126.94733,77.116455
10,-41.81404,63.415314
10,11.9492035,-178.24739
10,9.633392,-165.22731
10,-55.56224,163.39761
10,39.486877,161.6145
10,-152.57053,7.050476
10,-24.639023,1.14534
10,175.22034,-161.27744
10,-97.985634,115.07367
10,-42.487625,116.240204
10,105.09915,-172.86064
10,-163.17514,163.92935
10,129.73172,-111.87889
10,171.80524,175.75964
10,-31.568909,-179.0138
10,105.284454,-124.65833
10,41.38791,-83.54905
10,35.380997,-159.8049
10,98.02124,-167.7328
10,50.54274,165.32962
10,-12.777664,112.51196
10,4.149765,-173.855
10,105.564575,-172.83406
10,-106.61452,128.79822
10,-79.97464,-152.84323
10,-123.78581,143.5968
10,98.648895,-176.90356
10,-27.905746,155.54077
10,148.38089,128.55756
10,94.76257,-76.94149
10,-22.307648,-128.16982
10,-146.24495,-133.57175
10,-39.337326,144.50275
10,-105.377335,173.69879
10,152.40933,-17.163086
10,-40.230377,173.3446
10,-156.54242,174.26373
10,-157.84789,178.08624
10,-138.97905,161.27094
10,-107.370766,176.21298
10,0.35749817,-153.66469
10,-179.14064,-164.85883
10,-101.38325,146.05087
10,179.47931,-175.60248
10,-118.21111,154.7865
10,-98.35856,63.598618
10,30.695084,169.12784
10,179.26501,176.3917
10,-62.05388,-27.84491
10,-114.56439,-168.16934
10,52.309113,-114.52251
10,175.11438,164.59753
10,-27.57367,160.18259
10,46.59056,61.92952
10,56.053375,162.25742
10,-84.63537,-174.55923
10,170.90778,166.4899
10,34.103836,-149.99634
10,-85.85758,-173.57016
10,168.60297,170.81586
10,-125.47329,99.427185
10,-160.63821,176.23016
10,-9.310837,-166.3135
10,-114.16048,-37.866013
10,114.41397,142.99365
10,143.36664,122.96744
10,159.63672,151.91919
10,-16.475159,160.99826
10,164.85217,179.57324
10,171.59653,-168.79356
10,144.255,-175.36151
10,84.39838,-145.57404
10,-8.007904,163.53104
10,-106.1354,-179.8594
10,-110.23863,97.72781
10,-94.23601,-163.94963
10,29.626984,158.46893
10,120.70807,166.30865
10,-120.619484,133.40967
10,-175.03954,-161.41772
10,53.03839,-159.7514
10,-40.756775,-169.91682
10,-49.844498,76.259705
10,-32.219894,-172.13287
10,-6.4906616,-177.6212
10,169.06192,170.47528
10,171.27548,56.905914
10,-0.13690186,162.50513
10,-18.480637,-159.94487
10,52.357758,167.18597
10,-2.527893,164.34033
10,-74.92782,-128.23236
10,-99.91863,-141.21745
10,119.851074,147.0202
10,-106.317345,112.73126
10,46.316116,-89.47458
10,-122.532326,92.38144
10,-48.832092,132.7081
10,76.96735,127.58557
10,-18.216751,179.78113
10,-84.026115,135.3671
10,84.67822,-120.23533
10,12.179306,-160.06996
10,-130.44473,179.82782
10,-53.424896,88.37863
10,65.40723,-141.50821
10,118.07495,128.87048
10,3.3016968,-175.62505
10,-178.25623,-178.39906
10,169.87552,171.76593
10,166.9635,120.532684
10,61.293472,-124.510216
10,-49.63069,156.30627
10,25.797302,-146.57208
10,123.03485,-95.7518
10,140.95398,-173.34038
10,-162.51114,165.94781
10,-32.441406,126.85205
10,3.9670715,36.722244
10,134.77502,-158.3302
10,6.2055054,172.0166
10,-16.006866,173.33765
10,102.801636,-175.32121
10,-22.064621,148.65121
10,76.24936,-115.63514
10,116.46246,178.59149
10,19.103394,119.87622
10,-97.5412,169.08832
10,-69.69461,-169.49884
10,-111.09926,177.02661
10,-160.8479,164.47092
10,-40.269867,167.80887
10,-42.338593,110.20874
10,137.24072,148.02094
10,-25.0318,125.76849
10,-172.36768,-174.94867
10,148.53094,173.71472
10,-167.05498,145.98468
10,-113.389404,-170.16423
10,18.323349,-148.40335
10,150.61884,-172.77786
10,96.43875,42.83069
10,-65.89042,-172.85681
10,65.62846,-103.139046
10,-54.307816,46.673065
10,-164.57765,74.48549
10,-101.89654,-171.04204
10,-27.735733,-155.90157
10,50.3134,-45.742645
10,28.481201,156.29004
10,-134.2453,-173.81313
10,-86.91258,-127.50376
10,115.38138,-26.846924
10,56.925186,-98.02487
10,-137.3384,-175.85193
10,-52.970703,-153.14627
10,-122.973694,97.88913
10,17.483719,-146.15085
10,15.6154175,-28.697525
10,-111.97639,-171.93965
10,4.976944,-168.03978
10,124.20126,-144.86537
10,175.88278,-175.74448
10,-166.64973,-175.29631
10,-9.383514,129.62524
10,-37.71013,141.89233
10,-27.034317,-27.47342
10,-54.126755,-178.44348
10,77.30664,-134.90672
10,-118.327614,50.530823
10,82.724365,-165.94574
10,-154.66573,-171.99153
10,124.315094,-164.14601
10,37.013214,-33.017426
10,44.205505,-115.16443
10,-7.490082,91.431885
10,83.63165,-179.14023
10,-107.11861,-170.52115
10,-29.004974,122.1149
10,156.94879,-170.38733
10,152.66629,-87.66315
10,-73.09526,159.26355
10,-25.076736,166.37799
10,-4.8618927,85.67871
10,145.6554,-7.626251
10,-63.913895,155.43994
10,-48.244522,125.121216
10,170.61417,173.18607
10,63.909515,177.75073
10,9.166977,160.22705
10,-124.89718,-163.55386
10,-81.502655,41.035294
10,-97.35388,101.97958
10,-5.577484,-179.72095
10,132.45148,85.027405
10,-2.8813782,-74.70605
10,-139.24092,-16.387085
10,-77.18161,-21.551056
10,107.35315,-168.52977
10,19.73761,164.57501
10,-80.18362,-110.016975
10,0.6225891,179.71497
10,-22.454346,129.07214
10,20.603638,-166.44502
10,14.064941,165.52307
10,131.72491,-165.32297
10,79.69104,120.233185
10,71.64154,-123.96912
10,129.45084,-24.475128
10,-101.92577,164.78403
10,-172.21477,168.86435
10,-20.826508,140.06744
10,147.85782,-111.12111
10,-53.647476,-171.79582
10,-141.17451,161.02325
10,-146.60295,4.3571625
10,39.649048,147.30481
10,28.556274,-154.90207
10,61.49109,-29.120728
10,41.697952,-142.1383
10,169.11673,154.27856
10,37.79976,65.09775
10,-179.53761,142.16876
10,128.64697,106.947266
10,-114.814224,105.37198
10,-125.817276,-164.6534
10,134.55844,173.97913
10,75.49994,-176.19218
10,103.81534,-128.35902
10,99.19034,-179.50407
10,34.282562,-148.94846
10,-111.84572,119.32568
10,-32.03131,150.2037
10,94.82495,-145.95847
10,97.16565,-105.546364
10,108.07733,65.00073
10,-4.1651154,-178.34541
15,21.448425,-135.65735
15,142.07428,39.259598
15,167.3086,-40.88098
15,41.994965,-161.72545
15,92.54675,96.76187
15,-52.428284,138.96725
15,94.79474,172.7398
15,-13.523972,-175.25517
15,165.93607,-115.7709
15,101.07785,-119.8779
15,159.99905,150.77411
15,120.362,-175.1085
15,-142.74579,132.84064
15,171.69122,173.3725
15,-80.86682,-167.52419
15,-111.24742,156.52747
15,-117.20991,155.89279
15,-147.98135,126.60797
15,103.45123,-123.27664
15,-78.65058,155.21027
15,-134.31566,-93.62903
15,-5.704895,-45.926163
15,23.602448,-21.867828
15,93.91675,-122.83616
15,36.619675,-174.42882
15,132.08344,-133.27818
15,13.118973,-152.0704
15,139.66788,127.549805
15,75.14194,-157.85
15,96.28088,177.64325
15,-3.5730896,175.7024
15,-146.41487,-137.1737
15,69.4816,-137.3653
15,-157.48141,175.26596
15,-104.11706,70.95529
15,145.73834,111.73535
15,143.40387,-113.32336
15,-6.1467133,43.362885
15,62.786636,174.71094
15,3.8948975,-95.29489
15,-125.346115,62.149628
15,-22.702698,153.59116
15,-158.41972,-141.79527
15,-134.3714,-25.16716
15,26.282059,164.5535
15,-80.00326,161.08728
15,-50.644226,-159.09822
15,158.46753,-176.96008
15,-18.729462,85.88275
15,-115.86447,-79.35433
15,-14.746506,-109.7441
15,-123.7521,-172.13487
15,-8.250687,19.621002
15,163.22299,-36.85472
15,177.25592,-25.096207
15,-90.72635,-165.2655
15,-30.529465,163.591
15,-148.57251,-145.83824
15,1.8386993,10.214127
15,25.327942,-42.53882
15,-14.19426,-173.56085
15,-115.35142,160.35516
15,-90.42888,107.09598
15,166.90802,173.47736
15,145.45007,-163.17426
15,-134.85532,-84.700134
15,-24.565063,126.97171
15,-156.20323,168.05737
15,157.57166,-80.30344
15,53.017303,148.73212
15,147.85272,-175.29405
15,28.749374,-141.57811
15,-10.438889,166.13318
15,166.76147,-166.22447
15,-46.323517,78.40509
15,-113.09568,36.146515
15,145.7077,-55.589302
15,-59.250854,167.47559
15,44.697998,179.34174
15,-46.833984,-69.797165
15,-23.325363,-150.91982
15,32.98726,-95.132866
15,154.93115,138.89404
15,171.64835,-161.67499
15,174.33179,-162.88622
15,147.0105,149.33374
15,-32.181732,-166.30579
15,102.91629,-97.46476
15,-48.32184,39.697037
15,56.50963,-163.85509
15,107.69873,178.41364
15,-43.543945,-155.49745
15,-173.25162,-167.85182
15,-66.28376,-178.64326
15,-176.28105,-158.99005
15,-32.789383,-168.27815
15,-101.331024,179.50146
15,-36.120453,50.753372
15,-30.826538,144.38208
15,35.011795,165.03418
15,-56.393707,-176.58643
15,87.58588,172.20316
15,20.700241,-151.032
15,36.77545,-118.15076
15,-142.48262,64.56027
15,46.19664,-165.49782
15,-146.74107,-94.05815
15,-39.69037,-148.49902
15,-95.96065,-52.595734
15,-13.223221,85.03381
15,157.88788,131.85504
15,-156.79317,152.98651
15,-46.882324,176.16562
15,-149.48683,-171.71014
15,-117.06815,20.261261
15,-132.92279,88.95383
15,-58.668945,144.51672
15,148.54901,115.61017
15,-129.80373,-120.22142
15,17.79274,-91.36049
15,-27.036804,-39.3869
15,-88.17586,-152.6472
15,148.25497,-169.48935
15,116.9079,133.77612
15,-6.797241,-177.63535
15,0.91152954,27.134552
15,34.11769,-117.4396
15,175.76569,173.08057
15,-165.08157,-132.0958
15,-177.89963,-95.72014
15,177.96307,-161.34535
15,99.085815,-146.33928
15,-34.441483,152.00125
15,70.54596,-170.54462
15,-19.719696,77.714905
15,66.27887,-102.50533
15,-119.833305,88.96991
15,-25.96286,154.10663
15,135.38837,-128.92844
15,-82.23697,139.52802
15,65.59978,-71.63207
15,10.893784,-179.70705
15,9.498306,-37.621765
15,147.99628,-89.39407
15,-72.75586,-172.76236
15,123.90759,-148.28677
15,-155.5959,-56.175064
15,-152.31966,159.1695
15,-78.69024,172.56116
15,147.74832,113.78931
15,-171.0372,159.60992
15,-57.786133,-137.13016
15,126.56122,-85.284485
15,-102.719,-156.27673
15,78.80206,-97.9858
15,-158.53195,172.32025
15,117.402985,-118.93864
15,-101.37782,-158.86266
15,21.01535,-78.201935
15,-0.7097473,-120.37874
15,-124.877106,153.73627
15,0.503006,-170.53513
15,100.187225,-178.16063
15,-23.950958,94.805115
15,72.389404,139.46295
15,70.65413,176.49411
15,108.009186,-157.35286
15,1.0369568,-6.509903
15,127.984924,-102.483055
15,-76.02849,151.75894
15,144.71484,-160.1885
15,-134.74382,177.4455
15,90.980835,179.50226
15,-105.77885,117.93378
15,-176.19128,168.4873
15,33.94542,-178.78839
15,97.74805,169.68652
15,-59.83261,-171.68704
15,97.719604,152.3642
15,-55.359566,97.57678
15,-156.69438,128.92899
15,104.34207,-147.16731
15,-145.6746,29.804794
15,152.78967,-177.11356
15,-106.84244,-62.5401
15,118.80679,-173.40869
15,-170.83722,163.15524
15,-77.22352,-144.8913
15,-58.206177,146.9151
15,-169.27795,178.5951
15,-171.03932,176.53268
15,-171.60431,160.6109
15,-120.86966,58.146927
15,-145.88226,151.12888
15,9.847839,150.81161
15,105.378265,-150.47478
15,36.339996,-172.14569
15,160.87411,166.15619
15,-167.35313,39.598312
15,-43.979797,63.151077
15,13.152756,120.611176
15,2.923996,164.68866
15,-14.717728,177.71304
15,-157.16823,156.78488
15,-24.06903,174.99075
15,-115.916145,160.83264
15,112.92221,152.08966
15,-28.665604,57.13736
15,2.4047546,90.87625
15,-67.64867,-132.13957
15,49.39325,174.57306
15,-70.623116,57.98506
15,42.8284,134.48203
15,-85.62914,177.48514
15,-75.782936,144.11465
15,-133.12761,60.501877
15,61.783325,171.86133
